code,year,regime,libdem
ETH,1961,0,0.035
ETH,1962,0,0.035
ETH,1963,0,0.035
ETH,1964,0,0.035
ETH,1965,0,0.035
ETH,1966,0,0.035
ETH,1967,0,0.035
ETH,1968,0,0.035
ETH,1969,0,0.035
ETH,1970,0,0.036
ETH,1971,0,0.036
ETH,1972,0,0.036
ETH,1973,0,0.036
ETH,1974,0,0.028
ETH,1975,0,0.015
ETH,1976,0,0.015
ETH,1977,0,0.015
ETH,1978,0,0.015
ETH,1979,0,0.015
ETH,1980,0,0.015
ETH,1981,0,0.016
ETH,1982,0,0.016
ETH,1983,0,0.016
ETH,1984,0,0.016
ETH,1985,0,0.016
ETH,1986,0,0.016
ETH,1987,0,0.017
ETH,1988,0,0.031
ETH,1989,0,0.031
ETH,1990,0,0.032
ETH,1991,0,0.076
ETH,1992,0,0.094
ETH,1993,0,0.097
ETH,1994,1,0.084
ETH,1995,1,0.097
ETH,1996,1,0.111
ETH,1997,1,0.111
ETH,1998,1,0.111
ETH,1999,1,0.111
ETH,2000,1,0.110
ETH,2001,1,0.110
ETH,2002,1,0.110
ETH,2003,1,0.111
ETH,2004,1,0.110
ETH,2005,1,0.115
ETH,2006,1,0.111
ETH,2007,1,0.113
ETH,2008,1,0.113
ETH,2009,1,0.113
ETH,2010,1,0.109
ETH,2011,1,0.105
ETH,2012,1,0.106
ETH,2013,1,0.104
ETH,2014,1,0.104
ETH,2015,1,0.102
ETH,2016,1,0.099
ETH,2017,1,0.098
ETH,2018,1,0.131
ETH,2019,1,0.158
ETH,2020,1,0.152
ETH,2021,1,0.136
ETH,2022,1,0.134
ETH,2023,1,0.106
ETH,2024,1,0.093
ETH,2025,1,0.100
FIN,1946,2,0.650
FIN,1947,2,0.643
FIN,1948,2,0.659
FIN,1949,3,0.747
FIN,1950,3,0.761
FIN,1951,3,0.762
FIN,1952,3,0.762
FIN,1953,3,0.767
FIN,1954,3,0.767
FIN,1955,3,0.767
FIN,1956,3,0.757
FIN,1957,3,0.756
FIN,1958,3,0.761
FIN,1959,3,0.765
FIN,1960,3,0.766
FIN,1961,3,0.766
FIN,1962,3,0.758
FIN,1963,3,0.758
FIN,1964,3,0.757
FIN,1965,3,0.762
FIN,1966,3,0.758
FIN,1967,3,0.768
FIN,1968,3,0.770
FIN,1969,3,0.763
FIN,1970,3,0.764
FIN,1971,3,0.764
FIN,1972,3,0.761
FIN,1973,3,0.758
FIN,1974,3,0.760
FIN,1975,3,0.762
FIN,1976,3,0.769
FIN,1977,3,0.769
FIN,1978,3,0.768
FIN,1979,3,0.767
FIN,1980,3,0.769
FIN,1981,3,0.773
FIN,1982,3,0.787
FIN,1983,3,0.796
FIN,1984,3,0.797
FIN,1985,3,0.797
FIN,1986,3,0.799
FIN,1987,3,0.804
FIN,1988,3,0.804
FIN,1989,3,0.804
FIN,1990,3,0.819
FIN,1991,3,0.823
FIN,1992,3,0.822
FIN,1993,3,0.831
FIN,1994,3,0.831
FIN,1995,3,0.832
FIN,1996,3,0.832
FIN,1997,3,0.832
FIN,1998,3,0.832
FIN,1999,3,0.833
FIN,2000,3,0.834
FIN,2001,3,0.834
FIN,2002,3,0.834
FIN,2003,3,0.831
FIN,2004,3,0.830
FIN,2005,3,0.830
FIN,2006,3,0.842
FIN,2007,3,0.842
FIN,2008,3,0.842
FIN,2009,3,0.842
FIN,2010,3,0.842
FIN,2011,3,0.843
FIN,2012,3,0.844
FIN,2013,3,0.858
FIN,2014,3,0.858
FIN,2015,3,0.827
FIN,2016,3,0.827
FIN,2017,3,0.836
FIN,2018,3,0.849
FIN,2019,3,0.842
FIN,2020,3,0.844
FIN,2021,3,0.835
FIN,2022,3,0.827
FIN,2023,3,0.812
FIN,2024,3,0.782
FIN,2025,3,0.808
FJI,1946,0,0.187
FJI,1947,0,0.187
FJI,1948,0,0.187
FJI,1949,0,0.187
FJI,1950,0,0.190
FJI,1951,0,0.190
FJI,1952,0,0.190
FJI,1953,0,0.190
FJI,1954,0,0.190
FJI,1955,0,0.190
FJI,1956,0,0.189
FJI,1957,0,0.190
FJI,1958,0,0.190
FJI,1959,0,0.190
FJI,1960,0,0.191
FJI,1961,0,0.192
FJI,1962,0,0.192
FJI,1963,0,0.214
FJI,1964,0,0.217
FJI,1965,0,0.217
FJI,1966,0,0.222
FJI,1967,1,0.227
FJI,1968,1,0.312
FJI,1969,1,0.312
FJI,1970,2,0.379
FJI,1971,2,0.383
FJI,1972,2,0.398
FJI,1973,2,0.420
FJI,1974,2,0.420
FJI,1975,2,0.420
FJI,1976,2,0.420
FJI,1977,2,0.421
FJI,1978,2,0.421
FJI,1979,2,0.421
FJI,1980,2,0.421
FJI,1981,2,0.421
FJI,1982,2,0.420
FJI,1983,2,0.419
FJI,1984,2,0.419
FJI,1985,2,0.419
FJI,1986,2,0.419
FJI,1987,0,0.178
FJI,1988,0,0.144
FJI,1989,0,0.144
FJI,1990,0,0.147
FJI,1991,0,0.148
FJI,1992,1,0.276
FJI,1993,2,0.395
FJI,1994,2,0.383
FJI,1995,2,0.381
FJI,1996,2,0.382
FJI,1997,2,0.404
FJI,1998,2,0.404
FJI,1999,2,0.403
FJI,2000,0,0.208
FJI,2001,0,0.184
FJI,2002,1,0.253
FJI,2003,2,0.371
FJI,2004,2,0.371
FJI,2005,2,0.371
FJI,2006,1,0.267
FJI,2007,0,0.105
FJI,2008,0,0.105
FJI,2009,0,0.097
FJI,2010,0,0.105
FJI,2011,0,0.105
FJI,2012,0,0.106
FJI,2013,0,0.114
FJI,2014,1,0.145
FJI,2015,1,0.270
FJI,2016,1,0.275
FJI,2017,1,0.283
FJI,2018,1,0.280
FJI,2019,1,0.264
FJI,2020,1,0.276
FJI,2021,1,0.269
FJI,2022,1,0.263
FJI,2023,2,0.411
FJI,2024,2,0.410
FJI,2025,2,0.398
FRA,1946,0,0.267
FRA,1947,3,0.596
FRA,1948,3,0.621
FRA,1949,3,0.621
FRA,1950,3,0.629
FRA,1951,3,0.630
FRA,1952,3,0.630
FRA,1953,3,0.630
FRA,1954,3,0.601
FRA,1955,3,0.614
FRA,1956,3,0.620
FRA,1957,3,0.628
FRA,1958,3,0.630
FRA,1959,3,0.630
FRA,1960,3,0.633
FRA,1961,3,0.633
FRA,1962,3,0.636
FRA,1963,3,0.666
FRA,1964,3,0.666
FRA,1965,3,0.666
FRA,1966,3,0.666
FRA,1967,3,0.672
FRA,1968,3,0.672
FRA,1969,3,0.719
FRA,1970,3,0.750
FRA,1971,3,0.755
FRA,1972,3,0.748
FRA,1973,3,0.760
FRA,1974,3,0.763
FRA,1975,3,0.772
FRA,1976,3,0.772
FRA,1977,3,0.772
FRA,1978,3,0.773
FRA,1979,3,0.773
FRA,1980,3,0.773
FRA,1981,3,0.788
FRA,1982,3,0.793
FRA,1983,3,0.793
FRA,1984,3,0.793
FRA,1985,3,0.793
FRA,1986,3,0.790
FRA,1987,3,0.789
FRA,1988,3,0.800
FRA,1989,3,0.802
FRA,1990,3,0.802
FRA,1991,3,0.802
FRA,1992,3,0.803
FRA,1993,3,0.798
FRA,1994,3,0.801
FRA,1995,3,0.798
FRA,1996,3,0.802
FRA,1997,3,0.800
FRA,1998,3,0.798
FRA,1999,3,0.798
FRA,2000,3,0.798
FRA,2001,3,0.798
FRA,2002,3,0.801
FRA,2003,3,0.802
FRA,2004,3,0.802
FRA,2005,3,0.802
FRA,2006,3,0.802
FRA,2007,3,0.807
FRA,2008,3,0.816
FRA,2009,3,0.816
FRA,2010,3,0.816
FRA,2011,3,0.818
FRA,2012,3,0.820
FRA,2013,3,0.822
FRA,2014,3,0.821
FRA,2015,3,0.812
FRA,2016,3,0.812
FRA,2017,3,0.817
FRA,2018,3,0.802
FRA,2019,3,0.793
FRA,2020,3,0.789
FRA,2021,3,0.789
FRA,2022,3,0.807
FRA,2023,3,0.807
FRA,2024,3,0.800
FRA,2025,3,0.800
GAB,1946,0,0.048
GAB,1947,0,0.048
GAB,1948,0,0.048
GAB,1949,0,0.049
GAB,1950,0,0.062
GAB,1951,0,0.062
GAB,1952,0,0.062
GAB,1953,0,0.062
GAB,1954,0,0.062
GAB,1955,0,0.062
GAB,1956,0,0.062
GAB,1957,0,0.071
GAB,1958,0,0.080
GAB,1959,0,0.080
GAB,1960,1,0.106
GAB,1961,1,0.114
GAB,1962,1,0.114
GAB,1963,1,0.114
GAB,1964,0,0.076
GAB,1965,0,0.093
GAB,1966,0,0.091
GAB,1967,0,0.091
GAB,1968,0,0.101
GAB,1969,0,0.101
GAB,1970,0,0.102
GAB,1971,0,0.101
GAB,1972,0,0.101
GAB,1973,0,0.101
GAB,1974,0,0.101
GAB,1975,0,0.101
GAB,1976,0,0.101
GAB,1977,0,0.101
GAB,1978,0,0.101
GAB,1979,0,0.101
GAB,1980,0,0.102
GAB,1981,0,0.102
GAB,1982,0,0.102
GAB,1983,0,0.102
GAB,1984,0,0.102
GAB,1985,0,0.102
GAB,1986,0,0.102
GAB,1987,0,0.102
GAB,1988,0,0.102
GAB,1989,0,0.102
GAB,1990,0,0.152
GAB,1991,1,0.189
GAB,1992,1,0.197
GAB,1993,1,0.197
GAB,1994,1,0.199
GAB,1995,1,0.199
GAB,1996,1,0.198
GAB,1997,1,0.203
GAB,1998,1,0.203
GAB,1999,1,0.203
GAB,2000,1,0.199
GAB,2001,1,0.200
GAB,2002,1,0.202
GAB,2003,1,0.202
GAB,2004,1,0.202
GAB,2005,1,0.203
GAB,2006,1,0.204
GAB,2007,1,0.204
GAB,2008,1,0.204
GAB,2009,1,0.204
GAB,2010,1,0.206
GAB,2011,1,0.206
GAB,2012,1,0.210
GAB,2013,1,0.223
GAB,2014,1,0.223
GAB,2015,1,0.223
GAB,2016,1,0.224
GAB,2017,1,0.233
GAB,2018,1,0.212
GAB,2019,1,0.201
GAB,2020,1,0.196
GAB,2021,1,0.199
GAB,2022,1,0.199
GAB,2023,0,0.185
GAB,2024,0,0.151
GAB,2025,1,0.178
GBR,1946,3,0.679
GBR,1947,3,0.682
GBR,1948,3,0.682
GBR,1949,3,0.682
GBR,1950,3,0.699
GBR,1951,3,0.699
GBR,1952,3,0.698
GBR,1953,3,0.698
GBR,1954,3,0.698
GBR,1955,3,0.695
GBR,1956,3,0.693
GBR,1957,3,0.693
GBR,1958,3,0.693
GBR,1959,3,0.694
GBR,1960,3,0.698
GBR,1961,3,0.699
GBR,1962,3,0.699
GBR,1963,3,0.699
GBR,1964,3,0.714
GBR,1965,3,0.729
GBR,1966,3,0.728
GBR,1967,3,0.731
GBR,1968,3,0.721
GBR,1969,3,0.722
GBR,1970,3,0.729
GBR,1971,3,0.734
GBR,1972,3,0.734
GBR,1973,3,0.734
GBR,1974,3,0.741
GBR,1975,3,0.742
GBR,1976,3,0.742
GBR,1977,3,0.742
GBR,1978,3,0.742
GBR,1979,3,0.732
GBR,1980,3,0.719
GBR,1981,3,0.726
GBR,1982,3,0.726
GBR,1983,3,0.724
GBR,1984,3,0.723
GBR,1985,3,0.723
GBR,1986,3,0.723
GBR,1987,3,0.724
GBR,1988,3,0.726
GBR,1989,3,0.726
GBR,1990,3,0.742
GBR,1991,3,0.742
GBR,1992,3,0.742
GBR,1993,3,0.747
GBR,1994,3,0.751
GBR,1995,3,0.751
GBR,1996,3,0.751
GBR,1997,3,0.746
GBR,1998,3,0.749
GBR,1999,3,0.770
GBR,2000,3,0.785
GBR,2001,3,0.792
GBR,2002,3,0.793
GBR,2003,3,0.793
GBR,2004,3,0.793
GBR,2005,3,0.800
GBR,2006,3,0.807
GBR,2007,3,0.807
GBR,2008,3,0.807
GBR,2009,3,0.807
GBR,2010,3,0.802
GBR,2011,3,0.801
GBR,2012,3,0.804
GBR,2013,3,0.796
GBR,2014,3,0.794
GBR,2015,3,0.788
GBR,2016,3,0.787
GBR,2017,3,0.801
GBR,2018,3,0.811
GBR,2019,3,0.787
GBR,2020,3,0.800
GBR,2021,3,0.781
GBR,2022,3,0.768
GBR,2023,3,0.771
GBR,2024,2,0.750
GBR,2025,2,0.689
GEO,1946,0,0.015
GEO,1947,0,0.015
GEO,1948,0,0.015
GEO,1949,0,0.015
GEO,1950,0,0.015
GEO,1951,0,0.015
GEO,1952,0,0.015
GEO,1953,0,0.015
GEO,1954,0,0.021
GEO,1955,0,0.021
GEO,1956,0,0.022
GEO,1957,0,0.024
GEO,1958,0,0.024
GEO,1959,0,0.024
GEO,1960,0,0.024
GEO,1961,0,0.024
GEO,1962,0,0.023
GEO,1963,0,0.023
GEO,1964,0,0.023
GEO,1965,0,0.023
GEO,1966,0,0.023
GEO,1967,0,0.023
GEO,1968,0,0.023
GEO,1969,0,0.023
GEO,1970,0,0.024
GEO,1971,0,0.025
GEO,1972,0,0.025
GEO,1973,0,0.025
GEO,1974,0,0.025
GEO,1975,0,0.025
GEO,1976,0,0.025
GEO,1977,0,0.024
GEO,1978,0,0.024
GEO,1979,0,0.025
GEO,1980,0,0.028
GEO,1981,0,0.028
GEO,1982,0,0.028
GEO,1983,0,0.027
GEO,1984,0,0.027
GEO,1985,0,0.029
GEO,1986,0,0.037
GEO,1987,0,0.041
GEO,1988,0,0.043
GEO,1989,0,0.064
GEO,1990,1,0.131
GEO,1991,1,0.140
GEO,1992,1,0.098
GEO,1993,1,0.158
GEO,1994,1,0.165
GEO,1995,1,0.182
GEO,1996,1,0.208
GEO,1997,1,0.207
GEO,1998,1,0.213
GEO,1999,1,0.214
GEO,2000,1,0.205
GEO,2001,1,0.209
GEO,2002,1,0.208
GEO,2003,1,0.220
GEO,2004,2,0.357
GEO,2005,2,0.373
GEO,2006,2,0.378
GEO,2007,2,0.369
GEO,2008,1,0.339
GEO,2009,1,0.340
GEO,2010,1,0.340
GEO,2011,1,0.344
GEO,2012,2,0.361
GEO,2013,2,0.456
GEO,2014,2,0.500
GEO,2015,2,0.504
GEO,2016,2,0.518
GEO,2017,2,0.498
GEO,2018,2,0.514
GEO,2019,2,0.480
GEO,2020,2,0.470
GEO,2021,2,0.454
GEO,2022,2,0.464
GEO,2023,2,0.456
GEO,2024,1,0.327
GEO,2025,1,0.275
GER,1949,3,0.742
GER,1950,3,0.765
GER,1951,3,0.765
GER,1952,3,0.752
GER,1953,3,0.765
GER,1954,3,0.781
GER,1955,3,0.781
GER,1956,3,0.778
GER,1957,3,0.786
GER,1958,3,0.785
GER,1959,3,0.785
GER,1960,3,0.785
GER,1961,3,0.789
GER,1962,3,0.794
GER,1963,3,0.799
GER,1964,3,0.799
GER,1965,3,0.800
GER,1966,3,0.796
GER,1967,3,0.796
GER,1968,3,0.796
GER,1969,3,0.795
GER,1970,3,0.811
GER,1971,3,0.810
GER,1972,3,0.810
GER,1973,3,0.808
GER,1974,3,0.808
GER,1975,3,0.808
GER,1976,3,0.809
GER,1977,3,0.809
GER,1978,3,0.814
GER,1979,3,0.816
GER,1980,3,0.822
GER,1981,3,0.824
GER,1982,3,0.824
GER,1983,3,0.820
GER,1984,3,0.819
GER,1985,3,0.819
GER,1986,3,0.819
GER,1987,3,0.823
GER,1988,3,0.824
GER,1989,3,0.824
GER,1990,3,0.853
GHA,1946,0,0.105
GHA,1947,0,0.107
GHA,1948,0,0.107
GHA,1949,0,0.108
GHA,1950,0,0.113
GHA,1951,0,0.202
GHA,1952,0,0.206
GHA,1953,0,0.206
GHA,1954,0,0.214
GHA,1955,0,0.213
GHA,1956,0,0.213
GHA,1957,1,0.311
GHA,1958,1,0.293
GHA,1959,1,0.288
GHA,1960,1,0.269
GHA,1961,1,0.249
GHA,1962,1,0.227
GHA,1963,1,0.225
GHA,1964,1,0.217
GHA,1965,1,0.205
GHA,1966,0,0.110
GHA,1967,0,0.101
GHA,1968,0,0.101
GHA,1969,1,0.189
GHA,1970,1,0.322
GHA,1971,1,0.349
GHA,1972,0,0.111
GHA,1973,0,0.088
GHA,1974,0,0.088
GHA,1975,0,0.088
GHA,1976,0,0.088
GHA,1977,0,0.088
GHA,1978,0,0.088
GHA,1979,1,0.222
GHA,1980,2,0.405
GHA,1981,0,0.221
GHA,1982,0,0.076
GHA,1983,0,0.077
GHA,1984,0,0.077
GHA,1985,0,0.078
GHA,1986,0,0.078
GHA,1987,0,0.082
GHA,1988,0,0.088
GHA,1989,0,0.087
GHA,1990,0,0.097
GHA,1991,0,0.097
GHA,1992,0,0.114
GHA,1993,1,0.334
GHA,1994,1,0.388
GHA,1995,1,0.396
GHA,1996,2,0.425
GHA,1997,2,0.505
GHA,1998,2,0.505
GHA,1999,2,0.504
GHA,2000,2,0.570
GHA,2001,2,0.622
GHA,2002,2,0.629
GHA,2003,3,0.631
GHA,2004,3,0.635
GHA,2005,3,0.634
GHA,2006,3,0.634
GHA,2007,3,0.636
GHA,2008,3,0.632
GHA,2009,3,0.652
GHA,2010,3,0.663
GHA,2011,3,0.663
GHA,2012,3,0.661
GHA,2013,3,0.635
GHA,2014,3,0.630
GHA,2015,2,0.631
GHA,2016,2,0.610
GHA,2017,2,0.628
GHA,2018,2,0.623
GHA,2019,2,0.606
GHA,2020,2,0.604
GHA,2021,2,0.554
GHA,2022,2,0.559
GHA,2023,2,0.555
GHA,2024,2,0.560
GHA,2025,2,0.606
GIN,1946,0,0.035
GIN,1947,0,0.049
GIN,1948,0,0.049
GIN,1949,0,0.049
GIN,1950,0,0.049
GIN,1951,0,0.049
GIN,1952,0,0.041
GIN,1953,0,0.046
GIN,1954,0,0.045
GIN,1955,0,0.045
GIN,1956,0,0.045
GIN,1957,0,0.057
GIN,1958,1,0.054
GIN,1959,1,0.057
GIN,1960,1,0.047
GIN,1961,0,0.040
GIN,1962,0,0.040
GIN,1963,0,0.038
GIN,1964,0,0.038
GIN,1965,0,0.037
GIN,1966,0,0.037
GIN,1967,0,0.037
GIN,1968,0,0.037
GIN,1969,0,0.036
GIN,1970,0,0.035
GIN,1971,0,0.035
GIN,1972,0,0.035
GIN,1973,0,0.035
GIN,1974,0,0.035
GIN,1975,0,0.036
GIN,1976,0,0.036
GIN,1977,0,0.036
GIN,1978,0,0.036
GIN,1979,0,0.036
GIN,1980,0,0.036
GIN,1981,0,0.036
GIN,1982,0,0.037
GIN,1983,0,0.037
GIN,1984,0,0.031
GIN,1985,0,0.040
GIN,1986,0,0.040
GIN,1987,0,0.039
GIN,1988,0,0.039
GIN,1989,0,0.039
GIN,1990,0,0.047
GIN,1991,0,0.074
GIN,1992,0,0.079
GIN,1993,0,0.081
GIN,1994,1,0.085
GIN,1995,1,0.102
GIN,1996,1,0.109
GIN,1997,1,0.107
GIN,1998,1,0.108
GIN,1999,1,0.110
GIN,2000,1,0.110
GIN,2001,1,0.111
GIN,2002,1,0.110
GIN,2003,1,0.117
GIN,2004,1,0.116
GIN,2005,1,0.117
GIN,2006,1,0.118
GIN,2007,1,0.123
GIN,2008,0,0.096
GIN,2009,0,0.056
GIN,2010,,0.092
GIN,2011,1,0.115
GIN,2012,1,0.115
GIN,2013,1,0.117
GIN,2014,1,0.161
GIN,2015,1,0.161
GIN,2016,1,0.166
GIN,2017,1,0.161
GIN,2018,1,0.158
GIN,2019,1,0.141
GIN,2020,1,0.113
GIN,2021,0,0.098
GIN,2022,0,0.082
GIN,2023,0,0.079
GIN,2024,0,0.075
GIN,2025,0,0.095
GMB,1946,0,0.121
GMB,1947,0,0.125
GMB,1948,0,0.137
GMB,1949,0,0.137
GMB,1950,0,0.139
GMB,1951,0,0.140
GMB,1952,0,0.139
GMB,1953,0,0.139
GMB,1954,0,0.139
GMB,1955,0,0.140
GMB,1956,0,0.140
GMB,1957,0,0.140
GMB,1958,0,0.140
GMB,1959,0,0.140
GMB,1960,0,0.163
GMB,1961,0,0.174
GMB,1962,1,0.203
GMB,1963,1,0.219
GMB,1964,1,0.219
GMB,1965,1,0.234
GMB,1966,1,0.292
GMB,1967,1,0.299
GMB,1968,1,0.299
GMB,1969,1,0.299
GMB,1970,1,0.348
GMB,1971,1,0.350
GMB,1972,1,0.339
GMB,1973,1,0.336
GMB,1974,1,0.336
GMB,1975,1,0.336
GMB,1976,1,0.336
GMB,1977,1,0.327
GMB,1978,1,0.325
GMB,1979,1,0.325
GMB,1980,1,0.325
GMB,1981,1,0.316
GMB,1982,1,0.317
GMB,1983,1,0.322
GMB,1984,1,0.321
GMB,1985,1,0.327
GMB,1986,1,0.327
GMB,1987,1,0.331
GMB,1988,1,0.332
GMB,1989,1,0.332
GMB,1990,1,0.332
GMB,1991,1,0.332
GMB,1992,1,0.330
GMB,1993,1,0.318
GMB,1994,1,0.139
GMB,1995,0,0.074
GMB,1996,,0.080
GMB,1997,1,0.126
GMB,1998,1,0.129
GMB,1999,1,0.127
GMB,2000,1,0.123
GMB,2001,1,0.123
GMB,2002,1,0.121
GMB,2003,1,0.119
GMB,2004,1,0.116
GMB,2005,1,0.116
GMB,2006,1,0.114
GMB,2007,1,0.112
GMB,2008,1,0.111
GMB,2009,1,0.111
GMB,2010,1,0.112
GMB,2011,1,0.112
GMB,2012,1,0.113
GMB,2013,1,0.105
GMB,2014,1,0.105
GMB,2015,1,0.106
GMB,2016,1,0.110
GMB,2017,1,0.393
GMB,2018,2,0.422
GMB,2019,2,0.421
GMB,2020,1,0.403
GMB,2021,2,0.417
GMB,2022,2,0.500
GMB,2023,2,0.516
GMB,2024,2,0.510
GMB,2025,2,0.522
GNB,1946,0,0.012
GNB,1947,0,0.012
GNB,1948,0,0.012
GNB,1949,0,0.012
GNB,1950,0,0.012
GNB,1951,0,0.012
GNB,1952,0,0.012
GNB,1953,0,0.012
GNB,1954,0,0.012
GNB,1955,0,0.012
GNB,1956,0,0.013
GNB,1957,0,0.013
GNB,1958,0,0.013
GNB,1959,0,0.013
GNB,1960,0,0.012
GNB,1961,0,0.012
GNB,1962,0,0.013
GNB,1963,0,0.012
GNB,1964,0,0.013
GNB,1965,0,0.013
GNB,1966,0,0.013
GNB,1967,0,0.013
GNB,1968,0,0.013
GNB,1969,0,0.013
GNB,1970,0,0.012
GNB,1971,0,0.012
GNB,1972,0,0.023
GNB,1973,0,0.025
GNB,1974,0,0.049
GNB,1975,0,0.054
GNB,1976,0,0.054
GNB,1977,0,0.056
GNB,1978,0,0.056
GNB,1979,0,0.056
GNB,1980,0,0.053
GNB,1981,0,0.045
GNB,1982,0,0.045
GNB,1983,0,0.045
GNB,1984,0,0.045
GNB,1985,0,0.045
GNB,1986,0,0.045
GNB,1987,0,0.045
GNB,1988,0,0.045
GNB,1989,0,0.045
GNB,1990,0,0.048
GNB,1991,0,0.048
GNB,1992,0,0.054
GNB,1993,0,0.078
GNB,1994,1,0.135
GNB,1995,1,0.203
GNB,1996,1,0.203
GNB,1997,1,0.201
GNB,1998,1,0.201
GNB,1999,1,0.201
GNB,2000,1,0.228
GNB,2001,1,0.232
GNB,2002,1,0.239
GNB,2003,0,0.202
GNB,2004,1,0.218
GNB,2005,1,0.263
GNB,2006,1,0.260
GNB,2007,1,0.259
GNB,2008,1,0.228
GNB,2009,1,0.261
GNB,2010,1,0.262
GNB,2011,1,0.260
GNB,2012,1,0.171
GNB,2013,0,0.195
GNB,2014,1,0.270
GNB,2015,2,0.290
GNB,2016,2,0.289
GNB,2017,1,0.286
GNB,2018,2,0.307
GNB,2019,2,0.327
GNB,2020,2,0.328
GNB,2021,2,0.321
GNB,2022,1,0.147
GNB,2023,1,0.231
GNB,2024,1,0.140
GNB,2025,0,0.095
GNQ,1946,0,0.012
GNQ,1947,0,0.012
GNQ,1948,0,0.012
GNQ,1949,0,0.012
GNQ,1950,0,0.015
GNQ,1951,0,0.015
GNQ,1952,0,0.015
GNQ,1953,0,0.015
GNQ,1954,0,0.015
GNQ,1955,0,0.015
GNQ,1956,0,0.015
GNQ,1957,0,0.015
GNQ,1958,0,0.015
GNQ,1959,0,0.019
GNQ,1960,0,0.036
GNQ,1961,0,0.036
GNQ,1962,0,0.036
GNQ,1963,0,0.037
GNQ,1964,0,0.045
GNQ,1965,0,0.046
GNQ,1966,0,0.046
GNQ,1967,0,0.046
GNQ,1968,1,0.064
GNQ,1969,1,0.045
GNQ,1970,1,0.020
GNQ,1971,1,0.010
GNQ,1972,,0.008
GNQ,1973,,0.008
GNQ,1974,,0.008
GNQ,1975,,0.008
GNQ,1976,,0.008
GNQ,1977,,0.008
GNQ,1978,,0.008
GNQ,1979,0,0.007
GNQ,1980,0,0.021
GNQ,1981,0,0.022
GNQ,1982,0,0.028
GNQ,1983,0,0.038
GNQ,1984,0,0.045
GNQ,1985,0,0.045
GNQ,1986,0,0.045
GNQ,1987,0,0.044
GNQ,1988,0,0.046
GNQ,1989,0,0.046
GNQ,1990,0,0.049
GNQ,1991,0,0.049
GNQ,1992,0,0.048
GNQ,1993,0,0.051
GNQ,1994,1,0.052
GNQ,1995,1,0.052
GNQ,1996,1,0.052
GNQ,1997,1,0.051
GNQ,1998,1,0.051
GNQ,1999,1,0.051
GNQ,2000,1,0.052
GNQ,2001,1,0.052
GNQ,2002,1,0.053
GNQ,2003,1,0.053
GNQ,2004,1,0.053
GNQ,2005,1,0.053
GNQ,2006,1,0.054
GNQ,2007,1,0.053
GNQ,2008,1,0.053
GNQ,2009,1,0.053
GNQ,2010,1,0.049
GNQ,2011,1,0.049
GNQ,2012,1,0.049
GNQ,2013,1,0.052
GNQ,2014,1,0.053
GNQ,2015,1,0.050
GNQ,2016,1,0.051
GNQ,2017,1,0.049
GNQ,2018,1,0.052
GNQ,2019,1,0.051
GNQ,2020,1,0.051
GNQ,2021,1,0.051
GNQ,2022,1,0.049
GNQ,2023,1,0.054
GNQ,2024,1,0.049
GNQ,2025,1,0.047
GRC,1946,0,0.147
GRC,1947,1,0.196
GRC,1948,1,0.198
GRC,1949,1,0.199
GRC,1950,1,0.238
GRC,1951,1,0.244
GRC,1952,1,0.255
GRC,1953,1,0.279
GRC,1954,1,0.296
GRC,1955,1,0.306
GRC,1956,1,0.309
GRC,1957,1,0.310
GRC,1958,1,0.309
GRC,1959,1,0.308
GRC,1960,1,0.308
GRC,1961,1,0.307
GRC,1962,1,0.304
GRC,1963,1,0.307
GRC,1964,1,0.317
GRC,1965,1,0.314
GRC,1966,1,0.284
GRC,1967,0,0.096
GRC,1968,0,0.066
GRC,1969,0,0.066
GRC,1970,0,0.066
GRC,1971,0,0.066
GRC,1972,0,0.066
GRC,1973,0,0.066
GRC,1974,1,0.093
GRC,1975,2,0.601
GRC,1976,3,0.700
GRC,1977,3,0.730
GRC,1978,3,0.730
GRC,1979,3,0.730
GRC,1980,3,0.730
GRC,1981,3,0.738
GRC,1982,3,0.751
GRC,1983,3,0.751
GRC,1984,3,0.762
GRC,1985,3,0.763
GRC,1986,3,0.764
GRC,1987,3,0.768
GRC,1988,3,0.768
GRC,1989,3,0.773
GRC,1990,3,0.788
GRC,1991,3,0.788
GRC,1992,3,0.789
GRC,1993,3,0.790
GRC,1994,3,0.792
GRC,1995,3,0.793
GRC,1996,3,0.797
GRC,1997,3,0.798
GRC,1998,3,0.798
GRC,1999,3,0.798
GRC,2000,3,0.798
GRC,2001,3,0.802
GRC,2002,3,0.802
GRC,2003,3,0.802
GRC,2004,3,0.803
GRC,2005,3,0.804
GRC,2006,3,0.803
GRC,2007,3,0.805
GRC,2008,3,0.811
GRC,2009,3,0.812
GRC,2010,3,0.812
GRC,2011,3,0.814
GRC,2012,3,0.810
GRC,2013,3,0.801
GRC,2014,3,0.804
GRC,2015,3,0.785
GRC,2016,3,0.776
GRC,2017,3,0.775
GRC,2018,3,0.767
GRC,2019,3,0.763
GRC,2020,2,0.669
GRC,2021,2,0.630
GRC,2022,2,0.607
GRC,2023,2,0.573
GRC,2024,2,0.565
GRC,2025,2,0.568
GTM,1946,1,0.224
GTM,1947,1,0.235
GTM,1948,1,0.231
GTM,1949,1,0.226
GTM,1950,1,0.225
GTM,1951,1,0.224
